date,from,subject,job_title,snippet,link,gmail_msg_id,it_score,ops_score,maint_score,best_track,cv_recommendation,top_score,cv_boost,final_score,match_reasons,raw_email_link,job_url,link_status,claude_match_pct,claude_analysis,claude_cv_track,claude_error,claude_raw_response
15 Feb 2026 18:00:57 +0200,AllJobs <AllJobs@alljob.co.il>,כל המשרות שעלו היום ב-AllJobs ויכולות להתאים לך,חשמלאי /ת למערך תפעול לחברת אנרגיה בינלאומית בדרום,"מקצוע איזור: דרום סוג/היקף: משרה מלאה, חשמלאי /ת למערך תפעול לחברת אנרגיה בינלאומית בדרום חברה: מש""א / הדרכה ... | אזור: דרום > תורן /ית אחזקה למלון מוביל באשדוד | רשת פתאל חברה: רשת מלונות פת... | אזור: מספר אזורים > לחברה מובילה דרוש /ה מפעיל מכונה חברה: הי",https://mail.google.com/mail/u/0/#all/19c620c1ea018ca9,19c620c1ea018ca9,0,4,20,אחזקה,שלום חכמון - אחזקה,20,2,30,אחזקה,http://www.alljobs.co.il/User/MailsRedirect/DailyMailRedirect_with_DL.aspx?UserID=4282666&JobID=8546146_908589695_DailyABTesting1&Key=7ZxCBUL0TDzUs2uCxBzw5A&utm_source=job%20seekers%20notification&utm_medium=email&utm_content=Daily%20Summary&utm_campaign=Jobs&P=/Search/UploadSingle.aspx,https://www.alljobs.co.il/Search/UploadSingle.aspx?JobID=8546146,resolved,35,"לא מתאים לתפקיד חשמלאי בחברת אנרגיה - דרוש הסמכה רשמית | חוזקות: ניסיון בתחזוקה ותיקונים ביתיים, ניסיון ניהולי וניהול צוותים, אחריות גבוהה וסדר בעבודה | פערים: חסר הסמכה חשמלאי רשמית, ניסיון מוגבל בחשמל תעשייתי",אחזקה,,"{""match_pct"": 35, ""recommended_cv_track"": ""אחזקה"", ""strengths"": [""ניסיון בתחזוקה ותיקונים ביתיים"", ""ניסיון ניהולי וניהול צוותים"", ""אחריות גבוהה וסדר בעבודה""], ""gaps"": [""חסר הסמכה חשמלאי רשמית"", ""ניסיון מוגבל בחשמל תעשייתי""], ""recommendation"": ""לא מתאים לתפקיד חשמלאי בחברת אנרגיה - דרוש הסמכה רשמית"", ""reasoning"": ""הקורות החיים מתארים אחזקה ביתית בסיסית בלבד, לא חשמל תעשייתי או הסמכה חשמלאית""}"
5 Mar 2026 10:26:14 +0200,"""הסוכנת מדרושים IL"" <alerts@drushim.co.il>",משרה חדשה! איש/אשת תפעול ולוגיסטיקה - כולל רכב צמוד,איש/אשת תפעול ולוגיסטיקה - כולל רכב צמוד,"ל, סמנכ""ל/ית תפעול בקריית גת 30 ק""מ --> איש/אשת תפעול ולוגיסטיקה - כולל רכב צמוד אוהלי ישראל בע""מ אשקלון משרה מלאה 1-2 שנים תיאור התפקיד: לחברת ""אוהלי ישראל"" באשקלון דרוש/ה איש/אשת תפעול ולוגיסטיקה עם נשמה של שטח! חברת ""אוהלי ישראל"", המובילה בהשכרת ציוד לאירוע",https://mail.google.com/mail/u/0/#all/19cbd1ac8842b2ff,19cbd1ac8842b2ff,4,40,0,תפעול,קורות חיים - תפעול,40,6,29,"אשקלון, תפעול, מלאה",https://www.drushim.co.il/job/36283334/acf1447f/?sag=1&tid=7&ac=2611647&utm_source=alerts&utm_campaign=openall&utm_medium=email&sct=3500d31f-fdc4-4edc-b3f8-2aa82515727d&utm_content=gmail.com&ref=34&dtt=c66f3617-9031-4c2b-93f9-a934e278f8f3&platinum=false,https://www.drushim.co.il/job/36283334/acf1447f/?sag=1&tid=7&ac=2611647&utm_source=alerts&utm_campaign=openall&utm_medium=email&sct=3500d31f-fdc4-4edc-b3f8-2aa82515727d&utm_content=gmail.com&ref=34&dtt=c66f3617-9031-4c2b-93f9-a934e278f8f3&platinum=false,resolved,25,"המועמד אינו מתאים לתפקיד - ניסיונו בתפעול מדיה שונה מלוגיסטיקה וציוד. | חוזקות: ניסיון ניהול תפעול עמוק, יכולת עבודה תחת לחץ, ניהול צוותים | פערים: אין ניסיון בלוגיסטיקה וניהול רכב, אין ניסיון בשטח וציוד אירוע",תפעול,,"{""match_pct"": 25, ""recommended_cv_track"": ""תפעול"", ""strengths"": [""ניסיון ניהול תפעול עמוק"", ""יכולת עבודה תחת לחץ"", ""ניהול צוותים""], ""gaps"": [""אין ניסיון בלוגיסטיקה וניהול רכב"", ""אין ניסיון בשטח וציוד אירוע""], ""recommendation"": ""המועמד אינו מתאים לתפקיד - ניסיונו בתפעול מדיה שונה מלוגיסטיקה וציוד."", ""reasoning"": ""הניסיון בניהול הפקה בתקשורת אינו מתורגם לתפעול לוגיסטי וניהול רכב בשטח.""}"
"Wed, 4 Feb 2026 03:17:55 +0000 (UTC)","""‏LinkedIn התראות עבודה"" <jobalerts-noreply@linkedin.com>",‏“‏Project Manager‏”: ‏Discount Bank בנק דיסקונט‏ - ‏מנהל.ת פרויקטים למסעות לקוח באגף דיגיטל ושיווק‏ ‏ועוד‏,התראת העבודה שלך עבור ⁦⁩‏Project Manager‏,התראת העבודה שלך עבור ‏Project Manager‏ ב ‏Yavne‏ ‏משרות חדשות תואמות‏ את העדפותיך. מנהל.ת פרויקטים למסעות לקוח באגף דיגיטל ושיווק Discount Bank בנק דיסקונט Rishon LeZion חברה זו מגייסת בפועל צפייה במשרה: https://www.linkedin.com/comm/jobs/view/4368641389/?tra,https://mail.google.com/mail/u/0/#all/19c26a81f3a6bb5a,19c26a81f3a6bb5a,0,18,0,תפעול,קורות חיים - תפעול,18,4,29,"מנהל, com",https://www.linkedin.com/comm/jobs/view/4368641389/?trackingId=cYaV5%2Fhh82G0EaH%2FCC%2Bdgw%3D%3D&refId=IJmpS5AFQWYW1DGdgi4CIw%3D%3D&lipi=urn%3Ali%3Apage%3Aemail_email_job_alert_digest_01%3B4frhd1gmTbmTZveZIi%2Fw9Q%3D%3D&midToken=AQGL6FCHbo1H8Q&midSig=2oHa2Hyx75bs81&trk=eml-email_job_alert_digest_01-primary_job_list-0-company_logo_8373157130&trkEmail=eml-email_job_alert_digest_01-primary_job_list-0-company_logo_8373157130-null-go7naj~ml7giyy4~6g-null-null&eid=go7naj-ml7giyy4-6g&otpToken=MTMwNTFlZTgxMzJjY2ZjN2IzMjcwZmViNDExOWU3YjU4OGNiZDA0NjljYWQ4YTYzN2JjNjA0Njg0ODVjNWJmYWYyZGNkMGU5MTBkNmQ5ODg2Y2EyZWU4MzRkYWVlYjJmMzJkZTkzNzQ2N2Y5ZDMwYTY3YTJkNjIzLDEsMQ%3D%3D,https://www.linkedin.com/comm/jobs/view/4368641389/?trackingId=cYaV5%2Fhh82G0EaH%2FCC%2Bdgw%3D%3D&refId=IJmpS5AFQWYW1DGdgi4CIw%3D%3D&lipi=urn%3Ali%3Apage%3Aemail_email_job_alert_digest_01%3B4frhd1gmTbmTZveZIi%2Fw9Q%3D%3D&midToken=AQGL6FCHbo1H8Q&midSig=2oHa2Hyx75bs81&trk=eml-email_job_alert_digest_01-primary_job_list-0-company_logo_8373157130&trkEmail=eml-email_job_alert_digest_01-primary_job_list-0-company_logo_8373157130-null-go7naj~ml7giyy4~6g-null-null&eid=go7naj-ml7giyy4-6g&otpToken=MTMwNTFlZTgxMzJjY2ZjN2IzMjcwZmViNDExOWU3YjU4OGNiZDA0NjljYWQ4YTYzN2JjNjA0Njg0ODVjNWJmYWYyZGNkMGU5MTBkNmQ5ODg2Y2EyZWU4MzRkYWVlYjJmMzJkZTkzNzQ2N2Y5ZDMwYTY3YTJkNjIzLDEsMQ%3D%3D,resolved,35,"לא מומלץ - הפרופיל מתאים יותר לתפעול מדיה מאשר לניהול פרויקטים דיגיטליים בבנק | חוזקות: ניסיון ניהול צוותים גדולים, יכולת עבודה תחת לחץ ודדליינים, חשיבה מערכתית ופתרון בעיות | פערים: חוסר ניסיון בניהול פרויקטים דיגיטליים, אין ניסיון בתחום בנקאות או שיווק",תפעול,,"{""match_pct"": 35, ""recommended_cv_track"": ""תפעול"", ""strengths"": [""ניסיון ניהול צוותים גדולים"", ""יכולת עבודה תחת לחץ ודדליינים"", ""חשיבה מערכתית ופתרון בעיות""], ""gaps"": [""חוסר ניסיון בניהול פרויקטים דיגיטליים"", ""אין ניסיון בתחום בנקאות או שיווק""], ""recommendation"": ""לא מומלץ - הפרופיל מתאים יותר לתפעול מדיה מאשר לניהול פרויקטים דיגיטליים בבנק"", ""reasoning"": ""הניסיון בעיקר בתפעול הפקה בתקשורת, לא בניהול פרויקטים דיגיטליים או בנקאיים""}"
23 Feb 2026 12:31:33 +0200,"""הסוכנת מדרושים IL"" <alerts@drushim.co.il>", 3 משרות חדשות שפורסמו עכשיו  בדרושים IL,איש/אשת תפעול ולוגיסטיקה - כולל רכב צמוד,"נות עבודה בבכירים / ניהול לחץ כאן » --> איש/אשת תפעול ולוגיסטיקה - כולל רכב צמוד אוהלי ישראל בע""מ אשקלון משרה מלאה 1-2 שנים לחברת ""אוהלי ישראל"" באשקלון דרוש/ה איש/אשת תפעול ולוגיסטיקה עם נשמה של שטח! חברת ""אוהלי ישראל"", המובילה בהשכרת ציוד לאירועים, פתרונות אח",https://mail.google.com/mail/u/0/#all/19c8a0dec73d68c9,19c8a0dec73d68c9,0,14,14,תפעול,קורות חיים - תפעול,14,12,28,"אשקלון, ניהול, תפעול, עבודה, מלאה, לחץ",https://www.drushim.co.il/job/36283334/acf1447f/?sag=1&tid=7&ac=2611647&utm_source=alerts&utm_campaign=openall&utm_medium=email&sct=3500d31f-fdc4-4edc-b3f8-2aa82515727d&utm_content=gmail.com&ref=34&dtt=62e1fba6-164c-467e-a727-a123f68e3b64&platinum=false,https://www.drushim.co.il/job/36283334/acf1447f/?sag=1&tid=7&ac=2611647&utm_source=alerts&utm_campaign=openall&utm_medium=email&sct=3500d31f-fdc4-4edc-b3f8-2aa82515727d&utm_content=gmail.com&ref=34&dtt=62e1fba6-164c-467e-a727-a123f68e3b64&platinum=false,resolved,35,"מועמד לא מתאים - הניסיון שלו בתפעול מדיה לא תורם לתפקיד לוגיסטיקה. | חוזקות: ניסיון עשיר בניהול תפעול תחת לחץ, יכולת ניהול צוותים וקבלת החלטות מהירות, שליטה בתהליכים מורכבים ופתרון בעיות | פערים: חוסר ניסיון בלוגיסטיקה וניהול רכב, אין ניסיון בשטח או בעבודה עם ציוד פיזי",תפעול,,"{""match_pct"": 35, ""recommended_cv_track"": ""תפעול"", ""strengths"": [""ניסיון עשיר בניהול תפעול תחת לחץ"", ""יכולת ניהול צוותים וקבלת החלטות מהירות"", ""שליטה בתהליכים מורכבים ופתרון בעיות""], ""gaps"": [""חוסר ניסיון בלוגיסטיקה וניהול רכב"", ""אין ניסיון בשטח או בעבודה עם ציוד פיזי""], ""recommendation"": ""מועמד לא מתאים - הניסיון שלו בתפעול מדיה לא תורם לתפקיד לוגיסטיקה."", ""reasoning"": ""התפקיד דורש ניסיון בלוגיסטיקה וניהול רכב, בעוד שהמועמד בעל רקע בתפעול מדיה בלבד.""}"
23 Feb 2026 10:27:03 +0200,"""הסוכנת מדרושים IL"" <alerts@drushim.co.il>",משרה חדשה! דרוש/ה מנהל/ת פעילות מחלקת אלקטרומכניקה (משרה 169),דרוש/ה מנהל/ת פעילות מחלקת אלקטרומכניקה (משרה 169),"נות עבודה בבכירים / ניהול לחץ כאן » --> דרוש/ה מנהל/ת פעילות מחלקת אלקטרומכניקה (משרה 169) - חסוי - יבנה משרה מלאה 5-6 שנים תיאור התפקיד: לחברה מובילה בתחום התשתיות והבנייה, דרוש/ה מנהל/ת למחלקת אלקטרומכניקה תחומי אחריות: ניהול כולל של המחלקה וצוותי העבודה בפר",https://mail.google.com/mail/u/0/#all/19c899bf052c5297,19c899bf052c5297,0,4,32,אחזקה,שלום חכמון - אחזקה,32,12,27,"אחריות, ניהול, מחלקת, עבודה, שנים, לחץ",https://www.drushim.co.il/job/36098103/86648847/?sag=1&tid=7&ac=2611647&utm_source=alerts&utm_campaign=openall&utm_medium=email&sct=3500d31f-fdc4-4edc-b3f8-2aa82515727d&utm_content=gmail.com&ref=34&dtt=9d9b8e84-3a5e-471f-9212-752f35cde0f8&platinum=false,https://www.drushim.co.il/job/36098103/86648847/?sag=1&tid=7&ac=2611647&utm_source=alerts&utm_campaign=openall&utm_medium=email&sct=3500d31f-fdc4-4edc-b3f8-2aa82515727d&utm_content=gmail.com&ref=34&dtt=9d9b8e84-3a5e-471f-9212-752f35cde0f8&platinum=false,resolved,25,"Not recommended - CV seeks maintenance technician role, position requires electromechanics department manager. | חוזקות: 26 years management experience, Strong team leadership and process management, Practical hands-on maintenance skills | פערים: No electromechanics/electrical engineering background, Position requires department management, CV seeks hands-on maintenance role",אחזקה,,"{""match_pct"": 25, ""recommended_cv_track"": ""אחזקה"", ""strengths"": [""26 years management experience"", ""Strong team leadership and process management"", ""Practical hands-on maintenance skills""], ""gaps"": [""No electromechanics/electrical engineering background"", ""Position requires department management, CV seeks hands-on maintenance role""], ""recommendation"": ""Not recommended - CV seeks maintenance technician role, position requires electromechanics department manager."", ""reasoning"": ""Significant mismat"
4 Feb 2026 18:00:50 +0200,AllJobs <AllJobs@alljob.co.il>,כל המשרות שעלו היום ב-AllJobs ויכולות להתאים לך,מענה טכני וטיפול בתקלות! עבודה עם אופק קידומי ותנאים שיש רק בחברת סטארט-אפ$$,"מחשבים ורשתות איזור: דרום סוג/היקף: הכל מענה טכני וטיפול בתקלות! עבודה עם אופק קידומי ותנאים שיש רק בחברת סטארט-אפ$$ חברה: מש""א / הדרכה ... | אזור: מספר אזורים > משרה אחת לצפייה במשרה עבור תחום חיפוש: אחזקה ואנשי מקצוע איזור: דרום סוג/היקף: משרה מלאה, עובד /ת",https://mail.google.com/mail/u/0/#all/19c2962bd4fa86b5,19c2962bd4fa86b5,0,0,28,אחזקה,שלום חכמון - אחזקה,28,4,25,"אחזקה, עבודה",http://www.alljobs.co.il/User/MailsRedirect/DailyMailRedirect_with_DL.aspx?UserID=4282666&JobID=8526226_906575823_DailyABTesting1&Key=9+uaDPnrhYtzUKVdvwWAg&utm_source=job%20seekers%20notification&utm_medium=email&utm_content=Daily%20Summary&utm_campaign=Jobs&P=/Search/UploadSingle.aspx,https://www.alljobs.co.il/Search/UploadSingle.aspx?JobID=8526226,resolved,25,"המועמד אינו מתאים - התפקיד דורש ידע IT ורשתות, לא אחזקה ביתית. | חוזקות: ניסיון בתחזוקה ותיקונים ביתיים, אחריות גבוהה וסדר עבודה, תקשורת טובה עם אנשים | פערים: אין ניסיון בתחום IT ורשתות, אין ידע בטכנולוגיה ומחשבים",אחזקה,,"{""match_pct"": 25, ""recommended_cv_track"": ""אחזקה"", ""strengths"": [""ניסיון בתחזוקה ותיקונים ביתיים"", ""אחריות גבוהה וסדר עבודה"", ""תקשורת טובה עם אנשים""], ""gaps"": [""אין ניסיון בתחום IT ורשתות"", ""אין ידע בטכנולוגיה ומחשבים""], ""recommendation"": ""המועמד אינו מתאים - התפקיד דורש ידע IT ורשתות, לא אחזקה ביתית."", ""reasoning"": ""CV מתמקד באחזקה ביתית וניהול גרפיקה, בעוד המשרה דורשת מענה טכני במחשבים ורשתות.""}"
6 Feb 2026 06:22:35 +0200,"""הסוכנת מדרושים IL"" <alerts@drushim.co.il>","משרה חדשה! סמנכ""ל אחזקה","סמנכ""ל אחזקה","ל, סמנכ""ל/ית תפעול בקריית גת 30 ק""מ --> סמנכ""ל אחזקה Higher you באר שבע, אשדוד, תל אביב, ראשון לציון, מודיעין-מכבים-רעות, פתח תקווה, נתניה, חדרה, חיפה משרה מלאה 5-6 שנים תיאור התפקיד: לחברה ציבורית דרוש/ה סמנכ""ל אחזקה הובלת מערך האחזקה הארגוני של המפעלים, נדל""",https://mail.google.com/mail/u/0/#all/19c3130024b20e9f,19c3130024b20e9f,0,14,42,אחזקה,שלום חכמון - אחזקה,42,4,23,"אחזקה, שנים",https://www.drushim.co.il/job/36057899/dc4030f3/?sag=1&tid=8&ac=2611647&utm_source=alerts&utm_campaign=openall&utm_medium=email&sct=3500d31f-fdc4-4edc-b3f8-2aa82515727d&utm_content=gmail.com&ref=34&dtt=6ef001b4-dbce-437e-8bb1-956f8914ebed&platinum=false,https://www.drushim.co.il/job/36057899/dc4030f3/?sag=1&tid=8&ac=2611647&utm_source=alerts&utm_campaign=openall&utm_medium=email&sct=3500d31f-fdc4-4edc-b3f8-2aa82515727d&utm_content=gmail.com&ref=34&dtt=6ef001b4-dbce-437e-8bb1-956f8914ebed&platinum=false,resolved,15,"המועמד אינו מתאים לתפקיד סמנכ""ל אחזקה - יש לו ניסיון בסיסי בלבד. | חוזקות: ניסיון מעשי בתחזוקה ותיקונים ביתיים, ניסיון ניהולי של 26 שנים בידיעות אחרונות, אחריות גבוהה וקשר טוב עם אנשים | פערים: חסר ניסיון בניהול מערך אחזקה ארגוני בקנה מידה גדול, חסר ניסיון בתפעול מפעלים ונדל""ן",אחזקה,,"{""match_pct"": 15, ""recommended_cv_track"": ""אחזקה"", ""strengths"": [""ניסיון מעשי בתחזוקה ותיקונים ביתיים"", ""ניסיון ניהולי של 26 שנים בידיעות אחרונות"", ""אחריות גבוהה וקשר טוב עם אנשים""], ""gaps"": [""חסר ניסיון בניהול מערך אחזקה ארגוני בקנה מידה גדול"", ""חסר ניסיון בתפעול מפעלים ונדל\""ן""], ""recommendation"": ""המועמד אינו מתאים לתפקיד סמנכ\""ל אחזקה - יש לו ניסיון בסיסי בלבד."", ""reasoning"": ""התפקיד דורש ניסיון בהנהלת מערך אחזקה ארגוני בעוד המועמד בעל ניסיון בתחזוקה ביתית בלבד.""}"
1 Feb 2026 07:35:35 +0200,"""הסוכנת מדרושים IL"" <alerts@drushim.co.il>","משרה חדשה! סמנכ""ל אחזקה","סמנכ""ל אחזקה","ל, סמנכ""ל/ית תפעול בקריית גת 30 ק""מ --> סמנכ""ל אחזקה Higher you באר שבע, אשדוד, תל אביב, ראשון לציון, מודיעין-מכבים-רעות, פתח תקווה, נתניה, חדרה, חיפה משרה מלאה 5-6 שנים תיאור התפקיד: לחברה ציבורית דרוש/ה סמנכ""ל אחזקה הובלת מערך האחזקה הארגוני של המפעלים, נדל""",https://mail.google.com/mail/u/0/#all/19c17b30dbf48d68,19c17b30dbf48d68,0,14,42,אחזקה,שלום חכמון - אחזקה,42,4,23,"אחזקה, שנים",https://www.drushim.co.il/job/36057899/dc4030f3/?sag=1&tid=7&ac=2611647&utm_source=alerts&utm_campaign=openall&utm_medium=email&sct=3500d31f-fdc4-4edc-b3f8-2aa82515727d&utm_content=gmail.com&ref=34&dtt=4e457a50-854d-4a89-b4b9-904389d0efbc&platinum=false,https://www.drushim.co.il/job/36057899/dc4030f3/?sag=1&tid=7&ac=2611647&utm_source=alerts&utm_campaign=openall&utm_medium=email&sct=3500d31f-fdc4-4edc-b3f8-2aa82515727d&utm_content=gmail.com&ref=34&dtt=4e457a50-854d-4a89-b4b9-904389d0efbc&platinum=false,resolved,15,"המועמד אינו מתאים לתפקיד סמנכל אחזקה - יש לו ניסיון בסיסי בתחזוקה אך חסרה ניסיון ניהולי בקנה מידה ארגוני. | חוזקות: ניסיון מעשי בתחזוקה ותיקונים ביתיים, ניסיון ניהולי של 26 שנים בידיעות אחרונות, אחריות גבוהה וקשר טוב עם אנשים | פערים: חסר ניסיון בניהול מערך אחזקה ארגוני בקנה מידה גדול, חסר ניסיון בתפקיד סמנכל או ניהול בחברה ציבורית",אחזקה,,"{""match_pct"": 15, ""recommended_cv_track"": ""אחזקה"", ""strengths"": [""ניסיון מעשי בתחזוקה ותיקונים ביתיים"", ""ניסיון ניהולי של 26 שנים בידיעות אחרונות"", ""אחריות גבוהה וקשר טוב עם אנשים""], ""gaps"": [""חסר ניסיון בניהול מערך אחזקה ארגוני בקנה מידה גדול"", ""חסר ניסיון בתפקיד סמנכל או ניהול בחברה ציבורית""], ""recommendation"": ""המועמד אינו מתאים לתפקיד סמנכל אחזקה - יש לו ניסיון בסיסי בתחזוקה אך חסרה ניסיון ניהולי בקנה מידה ארגוני."", ""reasoning"": ""התפקיד דורש סמנכל עם ניסיון בהובלת מערך אחזקה ארגוני, בעוד המו"
24 Feb 2026 07:19:40 +0200,"""הסוכנת מדרושים IL"" <alerts@drushim.co.il>", 2 משרות חדשות שפורסמו עכשיו  בדרושים IL,דרושים/ות מנהלים/ות אזור לרשת קמעונאית גדולה!,"ל, סמנכ""ל/ית תפעול בקריית גת 30 ק""מ --> דרושים/ות מנהלים/ות אזור לרשת קמעונאית גדולה! - חסוי - באר שבע, אשדוד, תל אביב, ראשון לציון, נתניה, חיפה, ירושלים משרה מלאה 5-6 שנים מנהל/ת האזור אחראי/ת על ניהול כולל של מספר סניפים באזור גיאוגרפי מוגדר, הובלת מנהלי הסנ",https://mail.google.com/mail/u/0/#all/19c8e16be39ff24d,19c8e16be39ff24d,0,18,10,תפעול,קורות חיים - תפעול,18,10,22,"הובלת, תפעול, ניהול, מלאה, מנהל",https://www.drushim.co.il/job/36241971/a50692ab/?sag=1&tid=8&ac=2611647&utm_source=alerts&utm_campaign=openall&utm_medium=email&sct=3500d31f-fdc4-4edc-b3f8-2aa82515727d&utm_content=gmail.com&ref=34&dtt=19312d01-05e8-44c6-a7e5-95815005f4c4&platinum=false,https://www.drushim.co.il/job/36241971/a50692ab/?sag=1&tid=8&ac=2611647&utm_source=alerts&utm_campaign=openall&utm_medium=email&sct=3500d31f-fdc4-4edc-b3f8-2aa82515727d&utm_content=gmail.com&ref=34&dtt=19312d01-05e8-44c6-a7e5-95815005f4c4&platinum=false,resolved,25,"לא מומלץ - הניסיון בתפעול מדיה שונה מניהול רשת קמעונאית | חוזקות: ניסיון ניהול צוותים גדולים, ניהול תהליכים מורכבים תחת לחץ, אחריות מלאה מקצה לקצה | פערים: אין ניסיון בניהול רשת קמעונאית, אין ניסיון בניהול סניפים או אזורים גיאוגרפיים",תפעול,,"{""match_pct"": 25, ""recommended_cv_track"": ""תפעול"", ""strengths"": [""ניסיון ניהול צוותים גדולים"", ""ניהול תהליכים מורכבים תחת לחץ"", ""אחריות מלאה מקצה לקצה""], ""gaps"": [""אין ניסיון בניהול רשת קמעונאית"", ""אין ניסיון בניהול סניפים או אזורים גיאוגרפיים""], ""recommendation"": ""לא מומלץ - הניסיון בתפעול מדיה שונה מניהול רשת קמעונאית"", ""reasoning"": ""למרות כישורי ניהול חזקים, חסר ניסיון ספציפי בקמעונאות וניהול סניפים""}"
"Fri, 6 Feb 2026 12:33:51 +0000 (UTC)","""‏LinkedIn"" <updates-noreply@linkedin.com>",Pi-Cardia עובד פורסם לאחרונה - 5 תגובות 💡,,Benzi Spectorשיתוף פוסט: ‏Adi Abelson Likvornik is #hiring. Know anyone who might be interested?‏ לייק 5 קרא יותר https://www.linkedin.com/comm/feed/update/urn:li:activity:7420117476669210624?origin=NETWORK_CONVERSATIONS&lipi=urn%3Ali%3Apage%3Aemail_email_netw,https://mail.google.com/mail/u/0/#all/19c32f1d03c6a6bd,19c32f1d03c6a6bd,10,14,0,תפעול,קורות חיים - תפעול,14,2,21,com,,,unresolved,25,"לא ניתן להעריך התאמה ללא פרטי משרה מלאים. | חוזקות: ניסיון עשיר בניהול תפעול וצוותים, שליטה בתהליכים מורכבים תחת לחץ, ניסיון טכנולוגי בתחזוקה וגיבויים | פערים: פרטי המשרה אינם ברורים מהפוסט, אין מידע על דרישות התפקיד הספציפיות",תפעול,,"{""match_pct"":25,""recommended_cv_track"":""תפעול"",""strengths"":[""ניסיון עשיר בניהול תפעול וצוותים"",""שליטה בתהליכים מורכבים תחת לחץ"",""ניסיון טכנולוגי בתחזוקה וגיבויים""],""gaps"":[""פרטי המשרה אינם ברורים מהפוסט"",""אין מידע על דרישות התפקיד הספציפיות""],""recommendation"":""לא ניתן להעריך התאמה ללא פרטי משרה מלאים."",""reasoning"":""הפוסט אינו מכיל תיאור משרה, דרישות או פרטים על Pi-Cardia.""}"
1 Feb 2026 18:00:47 +0200,AllJobs <AllJobs@alljob.co.il>,כל המשרות שעלו היום ב-AllJobs ויכולות להתאים לך,איש /אשת סיסטם שטח,"מחשבים ורשתות איזור: דרום סוג/היקף: הכל איש /אשת סיסטם שטח חברה: אול.איי.טי. פ... | אזור: מספר אזורים > מענה טכני וטיפול בתקלות! עבודה עם אופק קידומי ותנאים שיש רק בחברת סטארט-אפ$$ חברה: מש""א / הדרכה ... | אזור: מספר אזורים > 2 משרות לצפייה בכל המשרות עבור תחו",https://mail.google.com/mail/u/0/#all/19c19ef98791f445,19c19ef98791f445,0,4,34,אחזקה,שלום חכמון - אחזקה,34,4,20,"עבודה, איש",http://www.alljobs.co.il/User/MailsRedirect/DailyMailRedirect_with_DL.aspx?UserID=4282666&JobID=8516452_906016723_DailyABTesting1&Key=oWU9+4SEZ88XJXzMxJAm0Q&utm_source=job%20seekers%20notification&utm_medium=email&utm_content=Daily%20Summary&utm_campaign=Jobs&P=/Search/UploadSingle.aspx,https://www.alljobs.co.il/Search/UploadSingle.aspx?JobID=8516452,resolved,15,"Not suitable - candidate lacks required IT and networking expertise for field systems role. | חוזקות: Strong problem-solving and troubleshooting skills, Excellent communication with stakeholders, High personal responsibility and work ethic | פערים: No IT/networking/systems experience, No computer or infrastructure knowledge",אחזקה,,"{""match_pct"": 15, ""recommended_cv_track"": ""אחזקה"", ""strengths"": [""Strong problem-solving and troubleshooting skills"", ""Excellent communication with stakeholders"", ""High personal responsibility and work ethic""], ""gaps"": [""No IT/networking/systems experience"", ""No computer or infrastructure knowledge""], ""recommendation"": ""Not suitable - candidate lacks required IT and networking expertise for field systems role."", ""reasoning"": ""CV shows maintenance/facilities background but job requires IT systems"
20 Feb 2026 13:00:41 +0200,AllJobs <AllJobs@alljob.co.il>,כל המשרות שעלו היום ב-AllJobs ויכולות להתאים לך,"טכנאי /ית מערכות מידע, מרכז שירות ומכירה אשקלון","מחשבים ורשתות איזור: דרום סוג/היקף: הכל טכנאי /ית מערכות מידע, מרכז שירות ומכירה אשקלון חברה: תנובה | אזור: דרום > משרה אחת לצפייה במשרה עבור תחום חיפוש: אחזקה ואנשי מקצוע איזור: דרום סוג/היקף: משרה מלאה, לחברת הנעילה מקבוצת רב-בריח דרוש /ה מהנדס /ת אחזקה באשק",https://mail.google.com/mail/u/0/#all/19c7ab5bd0c9f07b,19c7ab5bd0c9f07b,4,0,30,אחזקה,שלום חכמון - אחזקה,30,2,19,אחזקה,http://www.alljobs.co.il/User/MailsRedirect/DailyMailRedirect_with_DL.aspx?UserID=4282666&JobID=8553491_909516261_DailyABTesting1&Key=fyXxaRdhE22Ln2gxvgDmUg&utm_source=job%20seekers%20notification&utm_medium=email&utm_content=Daily%20Summary&utm_campaign=Jobs&P=/Search/UploadSingle.aspx,https://www.alljobs.co.il/Search/UploadSingle.aspx?JobID=8553491,resolved,15,"Not recommended - CV is for maintenance role, position requires IT systems expertise. | חוזקות: Strong maintenance and repair background, Excellent process management experience, High responsibility and communication skills | פערים: No IT systems or networking experience, Position requires IT technician skills, CV is maintenance-focused",אחזקה,,"{""match_pct"": 15, ""recommended_cv_track"": ""אחזקה"", ""strengths"": [""Strong maintenance and repair background"", ""Excellent process management experience"", ""High responsibility and communication skills""], ""gaps"": [""No IT systems or networking experience"", ""Position requires IT technician skills, CV is maintenance-focused""], ""recommendation"": ""Not recommended - CV is for maintenance role, position requires IT systems expertise."", ""reasoning"": ""Job posting is for IT systems technician; CV shows buildi"
